date,price
2024-02-12,66.262502
2024-02-13,65.292814
2024-02-14,65.411781
2024-02-15,65.747552
2024-02-16,65.434100
2024-02-20,65.553427
2024-02-21,65.027551
2024-02-22,65.252708
2024-02-23,66.349072
2024-02-26,66.030683
2024-02-27,65.606564
2024-02-28,66.052772
2024-02-29,66.283565
2024-03-01,66.848608
2024-03-04,66.526143
2024-03-05,67.544899
2024-03-06,67.898377
2024-03-07,67.795172
2024-03-08,67.692286
2024-03-11,67.703610
2024-03-12,67.148084
2024-03-13,66.711817
2024-03-14,65.733172
2024-03-15,65.853147
2024-03-18,65.539599
2024-03-19,65.767215
2024-03-20,65.670358
2024-03-21,65.790115
2024-03-22,66.347214
2024-03-25,66.029664
2024-03-26,66.259909
2024-03-27,66.712541
2024-03-28,66.946587
2024-04-01,65.527967
2024-04-02,65.110799
2024-04-03,65.122323
2024-04-04,65.561868
2024-04-05,64.825454
2024-04-08,64.731482
2024-04-09,65.272979
2024-04-10,63.812557
2024-04-11,63.721506
2024-04-12,64.145130
2024-04-15,62.829040
2024-04-16,62.541656
2024-04-17,63.152899
2024-04-18,62.862916
2024-04-19,63.075244
2024-04-22,63.086922
2024-04-23,62.998041
2024-04-24,62.510523
2024-04-25,62.127791
2024-04-26,62.533382
2024-04-29,62.843452
2024-04-30,62.457235
2024-05-01,62.966182
2024-05-02,63.178860
2024-05-03,63.799734
2024-05-06,64.016931
2024-05-07,64.339016
2024-05-08,64.039749
2024-05-09,64.465946
2024-05-10,64.062224
2024-05-13,64.177195
2024-05-14,64.604768
2024-05-15,65.355131
2024-05-16,65.366724
2024-05-17,64.953207
2024-05-20,64.754112
2024-05-21,65.081965
2024-05-22,65.093585
2024-05-23,64.788447
2024-05-24,64.905305
2024-05-28,63.978208
2024-05-29,63.174989
2024-05-30,63.692585
2024-05-31,64.114200
2024-06-03,65.169533
2024-06-04,65.929863
2024-06-05,66.376315
2024-06-06,66.497463
2024-06-07,65.210110
2024-06-10,64.799144
2024-06-11,65.445170
2024-06-12,66.102015
2024-06-13,66.880213
2024-06-14,67.561326
2024-06-17,66.901245
2024-06-18,67.358258
2024-06-20,67.034604
2024-06-21,67.046157
2024-06-24,67.169053
2024-06-25,67.404223
2024-06-26,66.416624
2024-06-27,66.647519
2024-06-28,65.787130
2024-07-01,64.421197
2024-07-02,64.849934
2024-07-03,65.602301
2024-07-05,66.260722
2024-07-08,66.381351
2024-07-09,66.066520
2024-07-10,66.295274
2024-07-11,66.965135
2024-07-12,67.198879
2024-07-15,66.436633
2024-07-16,67.330898
2024-07-17,67.454422
2024-07-18,67.019502
2024-07-19,66.589578
2024-07-22,66.273348
2024-07-23,66.285001
2024-07-24,65.648514
2024-07-25,66.090168
2024-07-26,66.646095
2024-07-29,66.988202
2024-07-30,67.221789
2024-07-31,67.793553
2024-08-01,68.717628
2024-08-02,70.614781
2024-08-05,71.235367
2024-08-06,69.792954
2024-08-07,68.863883
2024-08-08,68.643952
2024-08-09,69.235715
2024-08-12,69.717642
2024-08-13,70.085669
2024-08-14,70.577336
2024-08-15,69.868585
2024-08-16,70.237810
2024-08-19,70.731096
2024-08-20,71.230078
2024-08-21,71.364366
2024-08-22,70.521068
2024-08-23,70.895780
2024-08-26,70.785612
2024-08-27,70.554826
2024-08-28,70.566273
2024-08-29,70.336836
2024-08-30,69.751632
2024-09-03,70.598504
2024-09-04,71.462620
2024-09-05,71.969606
2024-09-06,71.856349
2024-09-09,72.242370
2024-09-10,72.631753
2024-09-11,72.769926
2024-09-12,72.275375
2024-09-13,72.538563
2024-09-16,73.057858
2024-09-17,72.813997
2024-09-18,71.942718
2024-09-19,71.581725
2024-09-20,71.469787
2024-09-23,71.235480
2024-09-24,71.246926
2024-09-25,70.649624
2024-09-26,70.903152
2024-09-27,71.158120
2024-09-30,70.683188
2024-10-01,71.424651
2024-10-02,70.703777
2024-10-03,70.234299
2024-10-04,69.299353
2024-10-07,68.846225
2024-10-08,68.627555
2024-10-09,68.410178
2024-10-10,67.967408
2024-10-11,67.866356
2024-10-15,68.672607
2024-10-16,68.914515
2024-10-17,67.897369
2024-10-18,68.021825
2024-10-21,66.806952
2024-10-22,66.818724
2024-10-23,66.611945
2024-10-24,67.061544
2024-10-25,66.634612
2024-10-28,66.428965
2024-10-29,66.549286
2024-10-30,66.888368
2024-10-31,67.119968
2024-11-01,66.041734
2024-11-04,66.810510
2024-11-05,67.483311
2024-11-06,65.747750
2024-11-07,66.618813
2024-11-08,67.177948
2024-11-12,65.991089
2024-11-13,65.470849
2024-11-14,66.013736
2024-11-15,65.811940
2024-11-18,65.717440
2024-11-19,66.156220
2024-11-20,65.953713
2024-11-21,65.752376
2024-11-22,65.870675
2024-11-25,67.509905
2024-11-26,67.189304
2024-11-27,67.644285
2024-11-29,68.556883
2024-12-02,68.568618
2024-12-03,68.125951
2024-12-04,68.705404
2024-12-05,68.946688
2024-12-06,68.843368
2024-12-09,68.284143
2024-12-10,68.069919
2024-12-11,67.299688
2024-12-12,66.544679
2024-12-13,65.911181
2024-12-16,66.029767
2024-12-17,66.148665
2024-12-18,65.522023
2024-12-19,64.595074
2024-12-20,64.813253
2024-12-23,64.208945
2024-12-24,64.424974
2024-12-26,64.437002
2024-12-27,63.839121
2024-12-30,64.357643
2024-12-31,64.267687
2025-01-02,64.178000
2025-01-03,63.886326
2025-01-06,63.597095
2025-01-07,63.013419
2025-01-08,63.025550
2025-01-10,62.548474
2025-01-13,62.463645
2025-01-14,62.379067
2025-01-15,63.368534
2025-01-16,63.779604
2025-01-17,63.791709
2025-01-21,64.207281
2025-01-22,64.016788
2025-01-23,63.526839
2025-01-24,63.738711
2025-01-27,64.662071
2025-01-28,64.469186
2025-01-29,64.379218
2025-01-30,64.698110
2025-01-31,63.996565
2025-02-03,64.617931
2025-02-04,64.835548
2025-02-05,65.996409
2025-02-06,65.902242
2025-02-07,65.492114
2025-02-10,65.294888
2025-02-11,64.891589
2025-02-12,64.085670
2025-02-13,65.222801
2025-02-14,65.548226
2025-02-18,64.728263
2025-02-19,64.843193
2025-02-20,65.061782
2025-02-21,65.804916
2025-02-24,65.922722
2025-02-25,67.115156
2025-02-26,67.566187
2025-02-27,67.028876
2025-02-28,67.588974
2025-03-03,68.268854
2025-03-04,67.389681
2025-03-05,66.963905
2025-03-06,66.867292
2025-03-07,66.447475
2025-03-10,67.325827
2025-03-11,66.792421
2025-03-12,66.373602
2025-03-13,66.815808
2025-03-14,66.504215
2025-03-17,66.731517
2025-03-18,66.960048
2025-03-19,67.189819
2025-03-20,67.311212
2025-03-21,66.887004
2025-03-24,66.146630
2025-03-25,66.265145
2025-03-26,65.852759
2025-03-27,65.444992
2025-03-28,66.405882
2025-03-31,66.955918
2025-04-01,67.733589
2025-04-02,67.524835
2025-04-03,68.090324
2025-04-04,69.003726
2025-04-07,67.112874
2025-04-08,65.730980
2025-04-09,65.638226
2025-04-10,64.207379
2025-04-11,64.320555
2025-04-14,64.841299
2025-04-15,64.956149
2025-04-16,65.485459
2025-04-17,64.876369
2025-04-21,63.774364
2025-04-22,64.086386
2025-04-23,64.603560
2025-04-24,65.230820
2025-04-25,65.554600
2025-04-28,66.091692
2025-04-29,66.636142
2025-04-30,66.434102
2025-05-01,65.600050
2025-05-02,65.093021
2025-05-05,64.694975
2025-05-06,64.911582
2025-05-07,65.335797
2025-05-08,64.730314
2025-05-09,64.742574
2025-05-12,64.146944
2025-05-13,63.660191
2025-05-14,63.376377
2025-05-15,63.982428
2025-05-16,64.194997
2025-05-19,63.906963
2025-05-20,63.522450
2025-05-21,62.367489
2025-05-22,62.667405
2025-05-23,62.776211
2025-05-27,63.765388
2025-05-28,63.481106
2025-05-29,63.988477
2025-05-30,64.000820
2025-06-02,63.320051
2025-06-03,63.430512
2025-06-04,64.336255
2025-06-05,64.449386
2025-06-06,63.562276
2025-06-09,63.772235
2025-06-10,63.983292
2025-06-11,64.195455
2025-06-12,64.915078
2025-06-13,64.318584
2025-06-16,63.731847
2025-06-17,64.543026
2025-06-18,64.555376
2025-06-20,64.466705
2025-06-23,64.681297
2025-06-24,65.101327
2025-06-25,65.113658
2025-06-26,65.331666
2025-06-27,64.933158
2025-06-30,65.665863
2025-07-01,65.678173
2025-07-02,65.276046
2025-07-03,64.878374
2025-07-07,64.283660
2025-07-08,64.096013
2025-07-09,64.812166
2025-07-10,64.926317
2025-07-11,63.930765
2025-07-14,63.844062
2025-07-15,63.462304
2025-07-16,63.474767
2025-07-17,63.487232
2025-07-18,63.597810
2025-07-21,64.204010
2025-07-22,64.617875
2025-07-23,64.128148
2025-07-24,64.041039
2025-07-25,64.452987
2025-07-28,64.065188
2025-07-29,65.083658
2025-07-30,64.790513
2025-07-31,64.802936
2025-08-01,65.634135
2025-08-04,65.750295
2025-08-05,65.971078
2025-08-06,65.670871
2025-08-07,65.683258
2025-08-08,65.282605
2025-08-11,65.397770
2025-08-12,65.000349
2025-08-13,65.524898
2025-08-14,65.024022
2025-08-15,64.630837
2025-08-18,64.442177
2025-08-19,64.857577
2025-08-20,64.971533
